Goal,Width,Head,Shoulders,Trunk,Score
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
5,4,5,3,5,22
